id,username,grade,T_hebdo_01,T_hebdo_02,T_hebdo_03,T_hebdo_04,T_hebdo_05,T_hebdo_Avg,T_final,Certificat,Enrollment_Track,Verification_Status,Certificate_Eligible,Certificate_Delivered,Certificate_Type
2758395,ValerieMerignac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3912144,boenic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5237587,dbaptiste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3073595,FDRFDR,0.88,0.769230769231,1.0,1.0,1.0,1.0,1.0,0.833333333333,0.0,honor,N/A,Y,Y,honor
5237686,MASOUFFLET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5237707,salim2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5237455,Cindyhmz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4702527,Rhl2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2171374,TheoRousseau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2006254,landry05,0.84,0.538461538462,1.0,0.6,1.0,0.833333333333,0.858333333333,0.833333333333,0.0,honor,N/A,Y,Y,honor
428922,Sollynoire71,0.57,0.769230769231,0.833333333333,0.2,0.666666666667,0.666666666667,0.733974358974,0.5,0.0,honor,N/A,Y,Y,honor
5238442,arnoteruel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5238520,iboia,0.05,0.615384615385,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,honor,N/A,N,N,N/A
5238595,corie13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4230288,LauraM333,0.05,0.692307692308,0.0,0.0,0.0,0.0,0.173076923077,0.0,0.0,honor,N/A,N,N,N/A
737014,JeanMichelR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5230957,CaroSansa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5239123,medameur89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5239291,FOUCAULTL,0.81,0.538461538462,1.0,1.0,0.833333333333,1.0,0.958333333333,0.75,0.0,honor,N/A,Y,Y,honor
544611,SoufianeBLRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1700521,gbond1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4066749,InesP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2401757,Akako,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2462719,ilecomte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5209528,almuni7551,0.2,0.615384615385,1.0,1.0,0.0,0.0,0.653846153846,0.0,0.0,honor,N/A,N,N,N/A
467373,AnneBM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5240053,SabSgdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
772975,lio57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
144143,Xavier-Nicolas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3039290,Nandy3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1280247,BUKAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4027923,abdoull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
998445,Karly972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
373953,JoeCok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5240866,julienchauvin,0.88,0.615384615385,0.833333333333,0.6,1.0,0.666666666667,0.778846153846,0.916666666667,0.0,honor,N/A,Y,Y,honor
4764042,dgilsogamo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2307571,ijebbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1258947,vco2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2961032,laetitia13400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4471938,chouchou2000,0.92,0.846153846154,1.0,0.6,1.0,0.833333333333,0.919871794872,0.916666666667,0.0,honor,N/A,Y,Y,honor
5241313,cthdu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5241742,EliseBar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2543298,smicollier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5241871,JeffCoat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
509511,OumouSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2409017,pasomy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5242759,G-A-C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2529832,MSchwaab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5243218,BCH0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2410605,vguillemot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5243578,petitjayjay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2630768,kessie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2380654,bjack,0.06,0.769230769231,0.0,0.0,0.0,0.0,0.192307692308,0.0,0.0,honor,N/A,N,N,N/A
3311702,Cdebeer1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1565049,elbaraka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2597612,ferrieli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5243989,pevrard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4271562,Landry_PANING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5244565,ChloeHdn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
307602,SilverStar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4307976,entreprenariat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
661020,NadineA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5246653,Alexandre_Delachapelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
692268,Annemachouf,0.04,0.461538461538,0.0,0.0,0.0,0.0,0.115384615385,0.0,0.0,honor,N/A,N,N,N/A
5246845,Pupitre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1913341,Wilks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2871360,mpiazza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5247031,anaismaugard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2486023,princedekiss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2578080,chikini,0.91,0.769230769231,0.833333333333,0.8,1.0,1.0,0.908333333333,0.916666666667,0.0,honor,N/A,Y,Y,honor
5246605,mNabil,0.01,0.0769230769231,0.0,0.0,0.0,0.0,0.0192307692308,0.0,0.0,honor,N/A,N,N,N/A
5247304,jbrimont,0.08,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,honor,N/A,N,N,N/A
5240392,Somea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5247520,MargauxRico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2039143,pficher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5045704,aicha_yct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1813450,DACTYLVIRTUOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5246647,Fromparis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5131732,kahina_che,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5248006,OumyAby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5193208,t_vakau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3338791,01974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
403989,Mehdyou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1446213,Amande31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5248357,myfof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
524793,Joana_G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5248432,AbdoulKhadim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1495959,Adminisa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5248819,Pallegre75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5248822,Susan-CHONG-KL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3627699,6gusto,0.18,0.615384615385,0.666666666667,0.4,0.666666666667,0.0,0.587179487179,0.0,0.0,honor,N/A,N,N,N/A
5243017,Severinemanet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5209624,opiera,0.04,0.461538461538,0.0,0.0,0.0,0.0,0.115384615385,0.0,0.0,honor,N/A,N,N,N/A
5249272,Guiguivi,0.87,0.846153846154,0.833333333333,1.0,1.0,1.0,0.961538461538,0.833333333333,0.0,honor,N/A,Y,Y,honor
1559859,ggrandet,0.25,0.692307692308,1.0,0.8,0.833333333333,0.0,0.83141025641,0.0,0.0,honor,N/A,N,N,N/A
4583652,MaxBacquet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5249893,PTNH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5250034,AlexAero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1207377,CedricF71,0.04,0.538461538462,0.0,0.0,0.0,0.0,0.134615384615,0.0,0.0,honor,N/A,N,N,N/A
3136748,MFTulasne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5250292,JessicaGabriel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3836689,AnneDupuyCambier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1808479,AureBou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5250997,ssaifoudine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2749338,jcmir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
812179,Adotchka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5196121,cceandrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3429301,vaBene07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5251507,hugocastrofan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2618194,McDowell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2288854,haddis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
189405,titux94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5251918,ug2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5252320,npersais,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
101920,tth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5227126,salah02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2062435,eleairaldi,0.04,0.538461538462,0.0,0.0,0.0,0.0,0.134615384615,0.0,0.0,honor,N/A,N,N,N/A
1287612,jpall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5253076,tardivelsylvie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5076482,Bellame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5218717,mamonier,0.83,0.692307692308,0.833333333333,0.8,0.666666666667,1.0,0.83141025641,0.833333333333,0.0,honor,N/A,Y,Y,honor
4660938,Farahu,0.35,0.0,0.0,0.0,0.166666666667,0.666666666667,0.208333333333,0.416666666667,0.0,honor,N/A,N,N,N/A
5253892,MsACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2463197,JAlain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
900894,emartinelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5254441,Ariane7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5254429,Jean-Michel_74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1026351,kony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5255176,SKrivva4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5255317,Creagility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5255044,PaolaYoko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3092927,ialvear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3816348,IMEDIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
823576,afofiflafaire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2894643,GabiAlvarenga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3799869,elalauze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3959307,vddph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5256061,isasal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5256154,elriadh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3112943,MlleErusa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
681114,LucieGelis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2900172,Mbonnerot,0.16,0.538461538462,0.833333333333,0.8,0.0,0.0,0.542948717949,0.0,0.0,honor,N/A,N,N,N/A
4992782,bruno75013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5135647,Citoyen-VRAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4650330,alenaour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5252923,Cyrilfrnds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
729964,RaphaelleSNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1030491,Tabalim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3403759,Charlie-Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5257390,manhantzbn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5257339,Sosomea,0.06,0.769230769231,0.0,0.0,0.0,0.0,0.192307692308,0.0,0.0,honor,N/A,N,N,N/A
416730,HylodM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4580664,eudeline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2376272,Tahalnyou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4849285,Hype_Ode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3093737,fboukhris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4647378,CamilleBaudron,0.05,0.692307692308,0.0,0.0,0.0,0.0,0.173076923077,0.0,0.0,honor,N/A,N,N,N/A
5257942,Benoit_Vigneau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5258437,_stephanie_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4025346,Nadour,1.0,0.615384615385,1.0,1.0,1.0,1.0,1.0,1.0,0.0,honor,N/A,Y,Y,honor
5017663,HejerB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
71221,tristanz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5259169,anonymus123,0.05,0.615384615385,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,honor,N/A,N,N,N/A
5259025,Dupontjea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3428134,mgrb,0.85,0.692307692308,1.0,0.8,1.0,0.666666666667,0.873076923077,0.833333333333,0.0,honor,N/A,Y,Y,honor
689139,ManoonR,0.78,0.769230769231,1.0,0.6,0.833333333333,0.833333333333,0.858974358974,0.75,0.916666666667,verified,ID Verified,Y,Y,verified
5108695,skims,0.86,0.692307692308,0.833333333333,1.0,0.833333333333,1.0,0.916666666667,0.833333333333,0.0,honor,N/A,Y,Y,honor
5259532,Sya_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2758380,GabrielaD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5259643,fredliez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1454679,AbelRajo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
872949,meroct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4446585,PatNaish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2504363,salwa_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3486286,Becker95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2264077,mina25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2618580,AntoineBur,0.82,0.538461538462,1.0,0.6,1.0,0.5,0.784615384615,0.833333333333,0.833333333333,verified,ID Verified,Y,Y,verified
3843263,Quentin_DEZULIER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5212624,ADiallo1987,0.09,0.538461538462,0.5,0.2,0.0,0.0,0.309615384615,0.0,0.0,honor,N/A,N,N,N/A
5260720,alicefbm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2878197,ArwaB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4043136,fvdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5261089,IBUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
714732,LuceBBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3051851,NellyViolette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1589346,Moui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5261461,nguyench,0.24,0.923076923077,0.666666666667,0.8,0.833333333333,0.0,0.805769230769,0.0,0.0,honor,N/A,N,N,N/A
5224174,Lamarko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3509955,MOChevalier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5262334,Valy2012,0.85,0.692307692308,1.0,0.6,1.0,0.833333333333,0.88141025641,0.833333333333,1.0,verified,ID Verified,Y,Y,verified
1464216,fbecot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5262688,JDUPRIEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4960495,Ludvick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4788670,JOSUE85,0.13,0.692307692308,1.0,0.0,0.0,0.0,0.423076923077,0.0,0.0,honor,N/A,N,N,N/A
1580331,caroline69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5263153,CDENISS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5263342,pabonnef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
1603755,ghana68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
327885,LauraLauria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5262796,celinephi,0.27,0.538461538462,1.0,0.8,1.0,0.833333333333,0.908333333333,0.0,0.0,honor,N/A,N,N,N/A
5263849,Idelmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
4872739,Benoit72S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5264077,fififi21,0.12,0.615384615385,1.0,0.0,0.0,0.0,0.403846153846,0.0,0.0,honor,N/A,N,N,N/A
3055097,fabton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5264275,marinebeyne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2768385,cjawesome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5264335,Renaultque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5251948,SylBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5261680,Wama,0.26,0.615384615385,1.0,0.8,1.0,0.5,0.853846153846,0.0,0.0,honor,N/A,N,N,N/A
5264587,ameliegaut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5264665,Christelle13150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5251903,Dounia19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3894156,Sav94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
3747048,SeaOrbiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5264845,seydou12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5169043,tColetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
5242996,Renaud-T,0.12,0.538461538462,1.0,0.0,0.0,0.0,0.384615384615,0.0,0.0,honor,N/A,N,N,N/A
5266153,EBT0103,0.04,0.538461538462,0.0,0.0,0.0,0.0,0.134615384615,0.0,0.0,honor,N/A,N,N,N/A
5266165,vic3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
2312021,jimmboye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,honor,N/A,N,N,N/A
